coordinates LeftBoundaryScore RightBoundaryScore TADscore
chr20-2850000 -1.19136877692026 -0.794523417863368 -0.794523417863368
chr20-2900000 -0.617655240801375 -0.60881270002484 -0.60881270002484
chr20-2950000 0.339846613580208 0.364945940306339 0.364945940306339
chr20-3000000 0.339846613580208 0.737733291422222 0.737733291422222
chr20-3050000 0.0450272604496237 0.382129468463727 0.382129468463727
chr20-3100000 0.11873209873227 0.206253937078677 0.206253937078677
chr20-3150000 -0.0339693471347826 -0.053001393551568 -0.0339693471347826
chr20-3200000 -0.419865417308275 -0.515957341105576 -0.419865417308275
chr20-3250000 -0.544611445811546 -0.330246623267048 -0.330246623267048
chr20-3300000 -0.544611445811546 -0.405844430929087 -0.405844430929087
chr20-3350000 -0.544611445811546 -0.485988402880541 -0.485988402880541
chr20-3400000 -0.544611445811546 -0.36551446520224 -0.36551446520224
chr20-3450000 -0.249792092680961 -0.0669139363209247 -0.0669139363209247
chr20-3500000 0.579387337998808 0.132180985470035 0.579387337998808
chr20-3550000 1.05846878683601 0.317363364491639 1.05846878683601
chr20-3600000 1.0936986207764 0.372918078198119 1.0936986207764
chr20-3650000 0.752747250622472 0.465509267708921 0.752747250622472
chr20-3700000 0.368435991561318 0.132180985470035 0.368435991561318
chr20-3750000 -0.221232780257188 -0.748095738403736 -0.221232780257188
chr20-3800000 -0.960384015810006 -0.980234135701896 -0.960384015810006
chr20-3850000 -1.42235353803052 -1.02666181516153 -1.02666181516153
chr20-3900000 -1.56094439469667 -0.655240379484472 -0.655240379484472
chr20-3950000 -0.0655299969743457 -0.0981082259688885 -0.0655299969743457
chr20-4000000 1.46384539739056 0.891428739458609 1.46384539739056
chr20-4050000 1.99820547493975 1.90032383702136 1.99820547493975
chr20-4100000 1.70338612180916 1.87289534827311 1.87289534827311
chr20-4150000 0.94791152941204 1.37290292491478 1.37290292491478
chr20-4200000 0.00321701661217258 -0.201147296768851 0.00321701661217258
chr20-4250000 -0.498414493589495 -1.16594485354042 -0.498414493589495
chr20-4300000 -1.05277792025411 -1.16594485354042 -1.05277792025411
chr20-4350000 -1.19136877692026 -0.887378776782632 -0.887378776782632
chr20-4400000 -0.729399254699751 -0.469529661645944 -0.469529661645944
chr20-4450000 -0.176087254398315 0.108015816561197 0.108015816561197
chr20-4500000 1.42699297824924 0.938087969625676 1.42699297824924
chr20-4550000 1.22430467297196 1.33586644911046 1.33586644911046
chr20-4600000 1.24273088254262 1.28031173540398 1.28031173540398
chr20-4650000 1.35328813996659 1.29882997330614 1.35328813996659
chr20-4700000 0.258870299076575 0.4284727919046 0.4284727919046
chr20-4750000 -0.683202302477699 -1.25880021245969 -0.683202302477699
chr20-4800000 -1.32995963358642 -1.16594485354042 -1.16594485354042
chr20-4850000 -0.775596206921802 -0.933806456242264 -0.775596206921802
chr20-4900000 -0.775596206921802 -0.14453590542852 -0.14453590542852
chr20-4950000 -1.51474744247462 0.0411748124100074 0.0411748124100074
chr20-5000000 -1.09349397122594 0.317980410637348 0.317980410637348
chr20-5050000 0.111428651727448 1.7803041587623 1.7803041587623
chr20-5100000 0.149304606591831 1.79882239666446 1.79882239666446
chr20-5150000 0.333130646407426 2.37288777163143 2.37288777163143
chr20-5200000 -0.544611445811546 2.15066891680551 2.15066891680551
chr20-5250000 0.284567984868224 0.761801074143486 0.761801074143486
chr20-5300000 1.07689499640667 -0.0344831556494077 1.07689499640667
chr20-5350000 1.88764821751578 0.0210715580570733 1.88764821751578
chr20-5400000 2.80895869604886 0.621876064051481 2.80895869604886
chr20-5450000 2.71682764819555 1.3421168288466 2.71682764819555
chr20-5500000 0.838377571438022 -0.0897025260461248 0.838377571438022
chr20-5550000 -0.544611445811546 -1.63022164813674 -0.544611445811546
chr20-5600000 -1.16548370322509 -1.95521540435417 -1.16548370322509
chr20-5650000 -1.00658096803206 -1.63022164813674 -1.00658096803206
chr20-5700000 -0.498414493589495 -0.469529661645944 -0.469529661645944
chr20-5750000 -0.637005350255648 0.551879286465959 0.551879286465959
chr20-5800000 -1.46855049025257 0.364945940306339 0.364945940306339
chr20-5850000 -1.74573220358488 0.56221660286833 0.56221660286833
chr20-5900000 -0.765725960659485 1.45128043223671 1.45128043223671
chr20-5950000 1.13217362511865 2.37288777163143 2.37288777163143
chr20-6000000 2.4035820854943 2.9469531465984 2.9469531465984
chr20-6050000 3.1222042587501 3.22472671513081 3.22472671513081
chr20-6100000 2.07191031322239 1.29882997330614 2.07191031322239
chr20-6150000 1.09532120597733 -0.590030292714217 1.09532120597733
chr20-6200000 0.376699032721532 -1.76950468651564 0.376699032721532
chr20-6250000 -0.157661044827653 -1.53736628921748 -0.157661044827653
chr20-6300000 -0.323496930963607 -1.16594485354042 -0.323496930963607
chr20-6350000 -0.2313658831103 -0.515957341105576 -0.2313658831103
chr20-6400000 -0.127131383741277 -0.222322913968271 -0.127131383741277
chr20-6450000 0.148342837519221 0.0534524851700913 0.148342837519221
chr20-6500000 0.10214588529717 0.236257038411103 0.236257038411103
chr20-6550000 -0.378775559675592 -0.237978090524601 -0.237978090524601
chr20-6600000 -0.692021122376838 -0.775212671735821 -0.692021122376838
chr20-6650000 -0.268218302251623 -0.904840337050943 -0.268218302251623
chr20-6700000 0.210863146585578 -0.237391264347784 0.210863146585578
chr20-6750000 -0.0765228553578462 0.0411748124100074 0.0411748124100074
chr20-6800000 -0.419865417308275 -0.222322913968271 -0.222322913968271
chr20-6850000 -0.508089548316631 -0.575895217555646 -0.508089548316631
chr20-6900000 -0.544611445811546 -0.566104966406688 -0.544611445811546
chr20-6950000 -0.544611445811546 -0.562385020565208 -0.544611445811546
chr20-7000000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-7050000 -0.544611445811546 -0.44254873432125 -0.44254873432125
chr20-7100000 -0.637005350255648 -0.189997776648349 -0.189997776648349
chr20-7150000 -0.4709066075289 0.0186181407809136 0.0186181407809136
chr20-7200000 0.174010727444255 0.595959661218322 0.595959661218322
chr20-7250000 0.966337738982701 1.15068407008885 1.15068407008885
chr20-7300000 0.929485319841378 0.539582219317562 0.929485319841378
chr20-7350000 0.455395997430449 -0.14559258306237 0.455395997430449
chr20-7400000 -0.0955257431997706 -0.60881270002484 -0.0955257431997706
chr20-7450000 -0.471567650821717 -0.887378776782632 -0.471567650821717
chr20-7500000 -0.544611445811546 -0.655240379484472 -0.544611445811546
chr20-7550000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-7600000 -0.637005350255648 -0.515957341105576 -0.515957341105576
chr20-7650000 -1.23756572914231 -0.396081588205436 -0.396081588205436
chr20-7700000 -1.32995963358642 0.0613841793318328 0.0613841793318328
chr20-7750000 -0.286644511822284 0.94698345316509 0.94698345316509
chr20-7800000 1.26115709211329 1.87289534827311 1.87289534827311
chr20-7850000 2.32987724721166 2.61362486435952 2.61362486435952
chr20-7900000 2.49571313334761 2.24326010631631 2.49571313334761
chr20-7950000 2.38515587592364 0.706246360437006 2.38515587592364
chr20-8000000 1.70338612180916 -0.71965795802934 1.70338612180916
chr20-8050000 1.02161636769469 -0.887378776782632 1.02161636769469
chr20-8100000 -0.0471037874036841 -1.07308949462116 -0.0471037874036841
chr20-8150000 -0.650995216369205 -1.35165557137895 -0.650995216369205
chr20-8200000 -0.729399254699751 -1.16594485354042 -0.729399254699751
chr20-8250000 -0.637005350255648 -0.423101982186312 -0.423101982186312
chr20-8300000 -0.581133343306461 -0.330246623267048 -0.330246623267048
chr20-8350000 -0.544611445811546 -0.0981082259688885 -0.0981082259688885
chr20-8400000 -0.544611445811546 -0.014481088094457 -0.014481088094457
chr20-8450000 -1.28376268136436 0.354399840295959 0.354399840295959
chr20-8500000 -1.79192915580693 0.928465215262929 0.928465215262929
chr20-8550000 -1.53962676262727 1.33586644911046 1.33586644911046
chr20-8600000 0.0818796795909467 1.98400477568607 1.98400477568607
chr20-8650000 1.88764821751578 2.7617707675768 2.7617707675768
chr20-8700000 2.93794216304349 3.26176319093513 3.26176319093513
chr20-8750000 2.31145103764099 2.16918715470767 2.31145103764099
chr20-8800000 1.33486193039593 0.484027505611081 1.33486193039593
chr20-8850000 0.253763136609388 -1.18261390558335 0.253763136609388
chr20-8900000 -0.306051410342821 -1.49093860975785 -0.306051410342821
chr20-8950000 -0.544611445811546 -1.11951717408079 -0.544611445811546
chr20-9000000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-9050000 -0.729399254699751 -0.515957341105576 -0.515957341105576
chr20-9100000 -1.14517182469821 -0.276205835305295 -0.276205835305295
chr20-9150000 -0.526185236240884 0.236257038411103 0.236257038411103
chr20-9200000 0.00858416108828103 0.895321931074757 0.895321931074757
chr20-9250000 0.505682499716162 1.74326768295798 1.74326768295798
chr20-9300000 1.24273088254262 2.09511420309903 2.09511420309903
chr20-9350000 0.653092176281455 0.872910501556448 0.872910501556448
chr20-9400000 -0.157661044827653 -0.812249147540141 -0.157661044827653
chr20-9450000 -0.323496930963607 -1.39808325083858 -0.323496930963607
chr20-9500000 0.229289356156239 -0.840951097323 0.229289356156239
chr20-9550000 0.733654966510464 0.319740889167799 0.733654966510464
chr20-9600000 0.10214588529717 0.366168568627431 0.366168568627431
chr20-9650000 -0.590808398033597 -0.332435824144761 -0.332435824144761
chr20-9700000 -0.683202302477699 -0.845615661580962 -0.683202302477699
chr20-9750000 -0.683202302477699 -1.0174335941167 -0.683202302477699
chr20-9800000 -0.683202302477699 -0.655240379484472 -0.655240379484472
chr20-9850000 -0.544611445811546 -0.185618610576108 -0.185618610576108
chr20-9900000 -0.444814623008929 0.0713115131690338 0.0713115131690338
chr20-9950000 -0.544611445811546 -0.00648539127997898 -0.00648539127997898
chr20-10000000 -0.544611445811546 0.035666537206655 0.035666537206655
chr20-10050000 -0.544611445811546 0.187735699176516 0.187735699176516
chr20-10100000 -0.683202302477699 0.4284727919046 0.4284727919046
chr20-10150000 -0.683202302477699 -0.0159649177472473 -0.0159649177472473
chr20-10200000 -0.544611445811546 -0.219665534671011 -0.219665534671011
chr20-10250000 -0.544611445811546 -0.276205835305295 -0.276205835305295
chr20-10300000 -0.544611445811546 -0.156330082405155 -0.156330082405155
chr20-10350000 -0.286644511822284 0.382129468463727 0.382129468463727
chr20-10400000 0.284567984868224 0.539582219317562 0.539582219317562
chr20-10450000 0.984763948553363 0.354399840295959 0.984763948553363
chr20-10500000 1.40856676867858 -0.18262905886669 1.40856676867858
chr20-10550000 1.59282886438519 -0.479253037713413 1.59282886438519
chr20-10600000 1.81394337923313 -0.3661126499804 1.81394337923313
chr20-10650000 1.24273088254262 -0.515957341105576 1.24273088254262
chr20-10700000 0.431977661433516 -0.887378776782632 0.431977661433516
chr20-10750000 -0.157661044827653 -0.980234135701896 -0.157661044827653
chr20-10800000 -0.494713034410238 -0.933806456242264 -0.494713034410238
chr20-10850000 -0.544611445811546 -0.655240379484472 -0.544611445811546
chr20-10900000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-10950000 -0.286644511822284 -0.515957341105576 -0.286644511822284
chr20-11000000 -0.289290396473164 -0.515957341105576 -0.289290396473164
chr20-11050000 -0.295119388805004 -0.49088352845502 -0.295119388805004
chr20-11100000 -0.27623140590923 -0.387659225452819 -0.27623140590923
chr20-11150000 -0.142870573367486 -0.108556107258049 -0.108556107258049
chr20-11200000 -0.0364449713689835 -0.0900378693558887 -0.0364449713689835
chr20-11250000 -0.960384015810006 0.002553320154913 0.002553320154913
chr20-11300000 -1.65333829914077 0.132180985470035 0.132180985470035
chr20-11350000 -1.74573220358488 0.484027505611081 0.484027505611081
chr20-11400000 -0.765725960659485 1.13216583218669 1.13216583218669
chr20-11450000 1.13217362511865 2.15066891680551 2.15066891680551
chr20-11500000 3.14063046832076 3.29879966673945 3.29879966673945
chr20-11550000 2.51413934291827 2.50251543694656 2.51413934291827
chr20-11600000 1.74023854095049 0.835874025752128 1.74023854095049
chr20-11650000 1.05846878683601 -0.775212671735821 1.05846878683601
chr20-11700000 0.542534918857485 -1.58379396867711 0.542534918857485
chr20-11750000 0.155584517873593 -1.21237253300006 0.155584517873593
chr20-11800000 -0.2313658831103 -0.515957341105576 -0.2313658831103
chr20-11850000 -0.397201769246253 -0.515957341105576 -0.397201769246253
chr20-11900000 -0.489332817099561 -0.515957341105576 -0.489332817099561
chr20-11950000 -0.526185236240884 -0.515957341105576 -0.515957341105576
chr20-12000000 -0.526185236240884 -0.515957341105576 -0.515957341105576
chr20-12050000 -0.507759026670223 -0.515957341105576 -0.507759026670223
chr20-12100000 -0.523334691700014 -0.494574321830117 -0.494574321830117
chr20-12150000 -0.526185236240884 -0.441884389496935 -0.441884389496935
chr20-12200000 -0.523334691700014 -0.497439103203416 -0.497439103203416
chr20-12250000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-12300000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-12350000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-12400000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-12450000 -0.544611445811546 -0.404847913692614 -0.404847913692614
chr20-12500000 -0.590808398033597 -0.201147296768851 -0.201147296768851
chr20-12550000 -0.914187063587955 0.0395897959592336 0.0395897959592336
chr20-12600000 -1.09897487247616 0.502545743513242 0.502545743513242
chr20-12650000 -1.021731516749 0.909946977360769 0.909946977360769
chr20-12700000 -0.435045753326802 1.55808530393638 1.55808530393638
chr20-12750000 0.00858416108828103 2.15066891680551 2.15066891680551
chr20-12800000 0.328610753711351 2.39140600953359 2.39140600953359
chr20-12850000 0.560961128428147 1.85437711037095 1.85437711037095
chr20-12900000 0.155584517873593 0.243290412882997 0.243290412882997
chr20-12950000 0.210863146585578 -0.849285623344462 0.210863146585578
chr20-13000000 0.542534918857485 -0.793730909637981 0.542534918857485
chr20-13050000 0.35827282315087 -0.237391264347784 0.35827282315087
chr20-13100000 -0.268218302251623 -0.469529661645944 -0.268218302251623
chr20-13150000 -0.305070721392946 -0.699478858066392 -0.305070721392946
chr20-13200000 0.0634534700202852 -0.552661644497739 0.0634534700202852
chr20-13250000 0.0511376693113447 -0.336143711755365 0.0511376693113447
chr20-13300000 -0.0456273317984622 -0.469529661645944 -0.0456273317984622
chr20-13350000 -0.00785136600691461 -0.515957341105576 -0.00785136600691461
chr20-13400000 -0.142870573367486 -0.515957341105576 -0.142870573367486
chr20-13450000 -0.0826419235910346 -0.456019464655506 -0.0826419235910346
chr20-13500000 -0.683202302477699 -0.215071589298905 -0.215071589298905
chr20-13550000 -1.42235353803052 -0.16411082096453 -0.16411082096453
chr20-13600000 -1.6479516098544 -0.127074345160209 -0.127074345160209
chr20-13650000 -0.946352318255606 0.298845126589478 0.298845126589478
chr20-13700000 0.149304606591831 1.61364001764286 1.61364001764286
chr20-13750000 0.795100168627937 2.7617707675768 2.7617707675768
chr20-13800000 -0.267429732479239 1.89141358617527 1.89141358617527
chr20-13850000 -1.00658096803206 0.909946977360769 0.909946977360769
chr20-13900000 -1.00658096803206 0.335881602393799 0.335881602393799
chr20-13950000 -0.415627978816915 0.002553320154913 0.002553320154913
chr20-14000000 0.671518385852116 0.40995455400244 0.671518385852116
chr20-14050000 1.59282886438519 0.335881602393799 1.59282886438519
chr20-14100000 1.86922200794512 0.113390361620161 1.86922200794512
chr20-14150000 2.14561515150504 -0.00648539127997898 2.14561515150504
chr20-14200000 2.42200829506496 -0.0646287133955689 2.42200829506496
chr20-14250000 2.44043450463563 -0.494574321830117 2.44043450463563
chr20-14300000 1.66653370266784 -0.840951097323 1.66653370266784
chr20-14350000 0.966337738982701 -1.07308949462116 0.966337738982701
chr20-14400000 0.431977661433516 -1.30522789191932 0.431977661433516
chr20-14450000 0.11873209873227 -1.02666181516153 0.11873209873227
chr20-14500000 -0.102382416115669 -0.562385020565208 -0.102382416115669
chr20-14550000 -0.305070721392946 -0.515957341105576 -0.305070721392946
chr20-14600000 -0.434054188387577 -0.515957341105576 -0.434054188387577
chr20-14650000 -0.507759026670223 -0.515957341105576 -0.507759026670223
chr20-14700000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-14750000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-14800000 -0.544611445811546 -0.441884389496935 -0.441884389496935
chr20-14850000 -0.544611445811546 -0.441884389496935 -0.441884389496935
chr20-14900000 -0.544611445811546 -0.367811437888294 -0.367811437888294
chr20-14950000 -0.544611445811546 -0.0900378693558887 -0.0900378693558887
chr20-15000000 -0.544611445811546 0.002553320154913 0.002553320154913
chr20-15050000 -0.544611445811546 0.187735699176516 0.187735699176516
chr20-15100000 -0.502057937588482 0.280326888687318 0.280326888687318
chr20-15150000 -0.494713034410238 0.206253937078677 0.206253937078677
chr20-15200000 -0.544611445811546 0.0210715580570733 0.0210715580570733
chr20-15250000 -0.544611445811546 -0.275220248377492 -0.275220248377492
chr20-15300000 -0.544611445811546 -0.404847913692614 -0.404847913692614
chr20-15350000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-15400000 -0.683202302477699 -0.386329675790454 -0.386329675790454
chr20-15450000 -1.05277792025411 -0.18262905886669 -0.18262905886669
chr20-15500000 -0.728873541518161 0.206253937078677 0.206253937078677
chr20-15550000 0.524108709286824 0.761801074143486 0.761801074143486
chr20-15600000 1.70338612180916 1.46549411442558 1.70338612180916
chr20-15650000 1.9245006366571 1.20623878379533 1.9245006366571
chr20-15700000 1.53755023567321 0.484027505611081 1.53755023567321
chr20-15750000 0.94791152941204 -0.552993816909897 0.94791152941204
chr20-15800000 0.431977661433516 -0.701668058944104 0.431977661433516
chr20-15850000 0.0818796795909467 -0.840951097323 0.0818796795909467
chr20-15900000 -0.268218302251623 -0.562385020565208 -0.268218302251623
chr20-15950000 -0.519662240110892 -0.562385020565208 -0.519662240110892
chr20-16000000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-16050000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-16100000 -0.544611445811546 -0.473191302554657 -0.473191302554657
chr20-16150000 -0.498414493589495 -0.18262905886669 -0.18262905886669
chr20-16200000 -0.544611445811546 0.0766262717635543 0.0766262717635543
chr20-16250000 -0.960384015810006 0.317363364491639 0.317363364491639
chr20-16300000 -1.09897487247616 0.521063981415402 0.521063981415402
chr20-16350000 -0.617655240801375 0.706246360437006 0.706246360437006
chr20-16400000 -0.0826419235910346 1.35438468701262 1.35438468701262
chr20-16450000 -0.221232780257188 1.39142116281694 1.39142116281694
chr20-16500000 -0.683202302477699 0.928465215262929 0.928465215262929
chr20-16550000 -0.857857008512792 0.558100457219723 0.558100457219723
chr20-16600000 -0.12080862568633 0.4284727919046 0.4284727919046
chr20-16650000 0.892632900700055 0.39143631610028 0.892632900700055
chr20-16700000 2.38515587592364 1.00253816687157 2.38515587592364
chr20-16750000 2.42200829506496 0.521063981415402 2.42200829506496
chr20-16800000 1.75866475052115 -0.00648539127997898 1.75866475052115
chr20-16850000 1.02161636769469 -0.791769280261692 1.02161636769469
chr20-16900000 0.178798193980536 -1.25880021245969 0.178798193980536
chr20-16950000 -0.320068594505658 -1.21237253300006 -0.320068594505658
chr20-17000000 -0.544611445811546 -0.748095738403736 -0.544611445811546
chr20-17050000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-17100000 -0.544611445811546 -0.515957341105576 -0.515957341105576
chr20-17150000 -1.23756572914231 -0.315366839901128 -0.315366839901128
chr20-17200000 -1.60714134691872 0.18968229498459 0.18968229498459
chr20-17250000 -1.00526668507808 1.07661111848021 1.07661111848021
chr20-17300000 0.689944595422778 1.76178592086014 1.76178592086014
chr20-17350000 2.36672966635298 2.5765883885552 2.5765883885552
chr20-17400000 3.39859740231003 3.44694556995673 3.44694556995673
chr20-17450000 2.66154901948356 1.89141358617527 2.66154901948356
chr20-17500000 1.26391265366866 -0.275220248377492 1.26391265366866
chr20-17550000 0.499088709364126 -1.76950468651564 0.499088709364126
chr20-17600000 0.194539789741272 -1.39808325083858 0.194539789741272
chr20-17650000 -0.637005350255648 -1.16594485354042 -0.637005350255648
chr20-17700000 -1.19136877692026 -0.887378776782632 -0.887378776782632
chr20-17750000 -1.65333829914077 -1.02666181516153 -1.02666181516153
chr20-17800000 -1.42235353803052 -0.699478858066392 -0.699478858066392
chr20-17850000 -0.783171481280271 0.461921352266106 0.461921352266106
chr20-17900000 0.00321701661217258 1.57957854788946 1.57957854788946
chr20-17950000 0.404957889056233 2.63214310226168 2.63214310226168
chr20-18000000 0.00975198085306771 2.39140600953359 2.39140600953359
chr20-18050000 -0.683202302477699 1.52104882813206 1.52104882813206
chr20-18100000 -0.960384015810006 0.854392263654288 0.854392263654288
chr20-18150000 -0.618316284094192 0.280326888687318 0.280326888687318
chr20-18200000 0.376699032721532 -0.0159649177472473 0.376699032721532
chr20-18250000 0.929485319841378 -0.00209709361529246 0.929485319841378
chr20-18300000 1.02161636769469 0.14472011995336 1.02161636769469
chr20-18350000 0.35827282315087 -0.216267958855225 0.35827282315087
chr20-18400000 -0.010251368262361 -0.716547842310024 -0.010251368262361
chr20-18450000 0.726797014564101 -1.07191584226753 0.726797014564101
chr20-18500000 1.74023854095049 -0.562385020565208 1.74023854095049
chr20-18550000 1.64810749309718 -0.14453590542852 1.64810749309718
chr20-18600000 0.94791152941204 -0.283818943807416 0.94791152941204
chr20-18650000 0.431977661433516 -0.772887464850718 0.431977661433516
chr20-18700000 0.00858416108828103 -0.875584599805998 0.00858416108828103
chr20-18750000 -0.268013642361632 -0.840951097323 -0.268013642361632
chr20-18800000 -0.484971436944365 -0.515957341105576 -0.484971436944365
chr20-18850000 -0.590808398033597 -0.515957341105576 -0.515957341105576
chr20-18900000 -0.637005350255648 -0.515957341105576 -0.515957341105576
chr20-18950000 -1.00658096803206 -0.485988402880541 -0.485988402880541
chr20-19000000 -0.728873541518161 -0.215071589298905 -0.215071589298905
chr20-19050000 -0.194513463968977 0.0400011600563732 0.0400011600563732
chr20-19100000 0.200074948092067 0.558100457219723 0.558100457219723
chr20-19150000 -0.0955257431997706 0.411773726964994 0.411773726964994
chr20-19200000 -0.288958163347144 0.296597391361888 0.296597391361888
chr20-19250000 -0.498414493589495 -0.053001393551568 -0.053001393551568
chr20-19300000 -0.544611445811546 -0.404847913692614 -0.404847913692614
chr20-19350000 -0.914187063587955 -0.497439103203416 -0.497439103203416
chr20-19400000 -1.23756572914231 -0.460402627399095 -0.460402627399095
chr20-19450000 -1.05277792025411 -0.18262905886669 -0.18262905886669
chr20-19500000 -0.195322566002387 0.521063981415402 0.521063981415402
chr20-19550000 0.702848839221163 1.37290292491478 1.37290292491478
chr20-19600000 1.18494881133671 2.22474186841415 2.22474186841415
chr20-19650000 0.514523581540977 1.98400477568607 1.98400477568607
chr20-19700000 -0.0826419235910346 0.872910501556448 0.872910501556448
chr20-19750000 -1.09739773293139 -0.497439103203416 -0.497439103203416
chr20-19800000 -0.968414265936761 -1.27520509509415 -0.968414265936761
chr20-19850000 -0.434054188387577 -1.02666181516153 -0.434054188387577
chr20-19900000 0.763649433705424 -0.0516805465092565 0.763649433705424
chr20-19950000 2.62469660034224 1.0990320081496 2.62469660034224
chr20-20000000 2.6431228099129 1.2522100141715 2.6431228099129
chr20-20050000 1.09532120597733 -0.0395549007450129 1.09532120597733
chr20-20100000 0.253763136609388 -1.11468188081844 0.253763136609388
chr20-20150000 -0.216591397042049 -1.76950468651564 -0.216591397042049
chr20-20200000 -0.215914368357315 -1.07308949462116 -0.215914368357315
chr20-20250000 0.00975198085306771 -0.330246623267048 0.00975198085306771
chr20-20300000 -0.498414493589495 -0.190963584888152 -0.190963584888152
chr20-20350000 -1.19136877692026 -0.259027217360434 -0.259027217360434
chr20-20400000 -1.46855049025257 -0.390588277852796 -0.390588277852796
chr20-20450000 -0.982874215750521 0.0186181407809136 0.0186181407809136
chr20-20500000 -0.0364449713689835 1.55808530393638 1.55808530393638
chr20-20550000 0.137158308302931 2.35436953372927 2.35436953372927
