coordinates LeftBoundaryScore RightBoundaryScore TADscore
chr10-94200000 0.869973137043674 2.52901905693579 2.52901905693579
chr10-94600000 1.9069681350187 0.652539652661706 1.9069681350187
chr10-95250000 0.920316295857769 1.99737833064451 1.99737833064451
chr10-96350000 2.97704811437216 1.44591258511028 2.97704811437216
chr10-96850000 1.62547988351231 2.28218586258627 2.28218586258627
chr10-97350000 1.14958448011764 2.81382658887755 2.81382658887755
chr10-97650000 1.30209975815798 0.557332949802659 1.30209975815798
chr10-98200000 1.55027480856755 0.630302177324063 1.55027480856755
chr10-98750000 0.134628924059953 1.7695323050911 1.7695323050911
chr10-99450000 1.3437681458853 0.589826637817879 1.3437681458853
chr10-100150000 1.85064813610536 -0.0139072673516235 1.85064813610536
chr10-101050000 1.40377661018488 3.28850580878049 3.28850580878049
chr10-101450000 2.67667478683435 1.13863427292661 2.67667478683435
chr10-102000000 0.498968162185202 2.30117303138239 2.30117303138239
chr10-102250000 1.30883089927135 0.747746355520753 1.30883089927135
chr10-103300000 0.667928158925222 1.54105031687015 1.54105031687015
chr10-103500000 1.23441106378868 1.92142965546004 1.92142965546004
chr10-103850000 2.65790145386324 1.61763495472216 2.65790145386324
chr10-104350000 1.9069681350187 2.7568650824892 2.7568650824892
chr10-105050000 -0.241908969092444 2.62395490091638 2.62395490091638
chr10-105250000 1.17480814914528 1.88345531786781 1.88345531786781
chr10-105400000 2.30120812741208 0.231571632605599 2.30120812741208
chr10-105950000 0.251917342384939 2.71889074489697 2.71889074489697
chr10-108350000 2.33875479335431 1.16194290361535 2.33875479335431
chr10-109050000 2.4701681241521 0.516379164547359 2.4701681241521
chr10-110000000 -0.233191823688219 1.35181459157652 1.35181459157652
chr10-111550000 2.40587268031334 2.98471110804261 2.98471110804261
chr10-112000000 1.123040893585 1.77242904961259 1.77242904961259
chr10-112300000 1.73800813827868 0.985763112668371 1.73800813827868
chr10-112750000 1.92574146798982 1.77242904961259 1.92574146798982
chr10-113850000 0.304163120255326 1.54168627953769 1.54168627953769
chr10-115350000 3.33374144082332 2.85180092646979 3.33374144082332
chr10-115900000 2.11347479770095 2.96572393924649 2.96572393924649
chr10-116850000 1.56904814153866 0.611315008527945 1.56904814153866
chr10-118150000 -0.308285155572673 1.73155796749887 1.73155796749887
chr10-118350000 2.39507479226765 0.0796742822366606 2.39507479226765
chr10-118900000 0.987074819434149 3.13660845841155 3.13660845841155
chr10-119150000 2.35752812632542 -0.109113970210671 2.35752812632542
chr10-120000000 -0.139325158832653 2.05433983703286 2.05433983703286
chr10-120200000 1.98206146690316 0.36448181417842 1.98206146690316
chr10-120750000 2.77054145168992 2.11130134342121 2.77054145168992
chr10-121300000 0.899521804116674 2.22522435619792 2.22522435619792
chr10-121650000 1.86942146907648 1.53809607876538 1.86942146907648
chr10-122600000 2.84563478357437 2.03535266823674 2.84563478357437
chr10-123400000 0.134628924059953 2.30117303138239 2.30117303138239
chr10-123750000 2.20734146255652 0.85814820287747 2.20734146255652
chr10-124450000 -0.659535775987101 1.59864778592605 1.59864778592605
chr10-124750000 2.84563478357437 -0.585147484505906 2.84563478357437
chr10-125300000 1.81048401829246 3.28850580878049 3.28850580878049
chr10-125700000 1.77100587300501 2.08093402660252 2.08093402660252
chr10-126100000 2.6015814549499 2.24421152499403 2.6015814549499
chr10-126650000 1.9069681350187 2.0923141746251 2.0923141746251
chr10-127350000 0.104728169791821 2.60496773212026 2.60496773212026
chr10-127550000 2.93950144842994 0.269545970197834 2.93950144842994
chr10-129950000 1.64414147342312 1.59864778592605 1.64414147342312
chr10-131100000 1.41886147776976 -0.000701983628996842 1.41886147776976
chr10-131600000 -0.288976205736494 1.88345531786781 1.88345531786781
chr10-131950000 3.25864810893887 1.71257079870275 3.25864810893887
chr10-133650000 1.94451480096093 3.3074929775766 3.3074929775766
chr10-133900000 1.83187480313425 -0.537544133076382 1.83187480313425
chr10-134450000 2.0383814658165 1.27586591639205 2.0383814658165
